id,sex,race_ethnicity
99007,female,hispanic
99008,female,hispanic
99009,male,other_non_hispanic
99010,female,white_non_hispanic
99011,female,hispanic
99012,female,white_non_hispanic
99013,female,white_non_hispanic
99014,male,white_non_hispanic
99015,male,hispanic
99016,female,hispanic
99017,female,other_non_hispanic
99018,female,hispanic
99019,male,white_non_hispanic
99020,female,white_non_hispanic
99021,male,white_non_hispanic
99022,male,white_non_hispanic
99023,female,white_non_hispanic
99024,female,black_non_hispanic
99025,female,white_non_hispanic
99026,female,white_non_hispanic
99027,male,white_non_hispanic
99028,male,white_non_hispanic
99029,male,other_non_hispanic
99030,female,black_non_hispanic
99031,male,black_non_hispanic
99032,male,white_non_hispanic
99033,male,white_non_hispanic
99034,female,white_non_hispanic
99035,female,white_non_hispanic
99036,male,white_non_hispanic
99037,male,white_non_hispanic
99038,female,black_non_hispanic
99039,male,white_non_hispanic
99040,male,white_non_hispanic
99041,female,white_non_hispanic
99042,male,white_non_hispanic
99043,male,black_non_hispanic
99044,female,hispanic
99045,male,black_non_hispanic
99046,male,white_non_hispanic
99047,male,black_non_hispanic
99048,male,black_non_hispanic
99049,female,other_non_hispanic
99050,male,hispanic
99051,female,white_non_hispanic
99052,male,white_non_hispanic
99053,female,white_non_hispanic
99054,female,white_non_hispanic
99055,male,white_non_hispanic
99056,female,other_non_hispanic
99057,male,white_non_hispanic
99058,female,white_non_hispanic
99059,male,white_non_hispanic
99060,female,hispanic
99061,female,white_non_hispanic
99062,male,black_non_hispanic
99063,female,black_non_hispanic
99064,female,white_non_hispanic
99065,male,white_non_hispanic
99066,male,other_non_hispanic
99067,male,white_non_hispanic
99068,female,white_non_hispanic
99069,male,hispanic
99070,male,black_non_hispanic
99071,female,white_non_hispanic
99072,female,black_non_hispanic
99073,male,white_non_hispanic
99074,male,white_non_hispanic
99075,female,white_non_hispanic
99076,female,white_non_hispanic
99077,male,hispanic
99078,male,hispanic
99079,male,white_non_hispanic
99080,female,white_non_hispanic
99081,male,hispanic
99082,male,hispanic
99083,female,hispanic
99084,female,white_non_hispanic
99085,female,hispanic
99086,female,other_non_hispanic
99087,female,black_non_hispanic
99088,female,hispanic
99089,female,other_non_hispanic
99090,female,white_non_hispanic
99091,female,white_non_hispanic
99092,female,white_non_hispanic
99093,female,other_non_hispanic
99094,female,other_non_hispanic
99095,male,white_non_hispanic
99096,female,white_non_hispanic
99097,male,white_non_hispanic
99098,female,white_non_hispanic
99099,female,hispanic
99100,female,black_non_hispanic
99101,female,black_non_hispanic
99102,female,black_non_hispanic
99103,male,white_non_hispanic
99104,male,white_non_hispanic
99105,male,black_non_hispanic
99106,male,hispanic
99107,male,white_non_hispanic
99108,female,white_non_hispanic
99109,female,white_non_hispanic
99110,male,black_non_hispanic
99111,female,black_non_hispanic
99112,female,white_non_hispanic
99113,male,white_non_hispanic
99114,male,other_non_hispanic
99115,female,black_non_hispanic
99116,female,white_non_hispanic
99117,male,black_non_hispanic
99118,female,white_non_hispanic
99119,female,white_non_hispanic
99120,female,white_non_hispanic
99121,male,hispanic
99122,male,white_non_hispanic
99123,female,white_non_hispanic
99124,male,white_non_hispanic
99125,female,white_non_hispanic
99126,female,white_non_hispanic
99127,female,white_non_hispanic
99128,male,hispanic
99129,female,white_non_hispanic
99130,male,hispanic
99131,female,white_non_hispanic
99132,male,white_non_hispanic
99133,male,white_non_hispanic
99134,male,white_non_hispanic
99135,female,white_non_hispanic
99136,male,white_non_hispanic
99137,male,hispanic
99138,male,white_non_hispanic
99139,female,white_non_hispanic
99140,female,white_non_hispanic
99141,male,white_non_hispanic
99142,male,white_non_hispanic
99143,male,white_non_hispanic
99144,male,white_non_hispanic
99145,female,white_non_hispanic
99146,male,hispanic
99147,female,white_non_hispanic
99148,female,white_non_hispanic
99149,female,white_non_hispanic
99150,female,hispanic
99151,female,black_non_hispanic
99152,female,white_non_hispanic
99153,male,white_non_hispanic
99154,female,hispanic
99155,female,white_non_hispanic
99156,female,white_non_hispanic
99157,male,white_non_hispanic
99158,male,white_non_hispanic
99159,male,white_non_hispanic
99160,female,hispanic
99161,male,other_non_hispanic
99162,male,hispanic
99163,female,other_non_hispanic
99164,female,hispanic
99165,male,black_non_hispanic
99166,female,white_non_hispanic
99167,female,white_non_hispanic
99168,female,white_non_hispanic
99169,female,white_non_hispanic
99170,male,hispanic
99171,male,white_non_hispanic
99172,female,white_non_hispanic
99173,male,white_non_hispanic
99174,female,black_non_hispanic
99175,male,hispanic
99176,female,white_non_hispanic
99177,female,hispanic
99178,male,white_non_hispanic
99179,female,other_non_hispanic
99180,male,white_non_hispanic
99181,female,black_non_hispanic
99182,male,hispanic
99183,male,black_non_hispanic
99184,male,white_non_hispanic
99185,female,white_non_hispanic
99186,male,white_non_hispanic
99187,male,white_non_hispanic
99188,male,white_non_hispanic
99189,female,white_non_hispanic
99190,male,hispanic
99191,male,white_non_hispanic
99192,male,white_non_hispanic
99193,male,white_non_hispanic
99194,female,black_non_hispanic
99195,male,hispanic
99196,female,hispanic
99197,female,white_non_hispanic
99198,female,hispanic
99199,male,black_non_hispanic
99200,male,black_non_hispanic
99201,male,hispanic
99202,female,hispanic
99203,female,white_non_hispanic
99204,male,black_non_hispanic
99205,male,white_non_hispanic
99206,female,white_non_hispanic
99207,female,white_non_hispanic
99208,male,white_non_hispanic
99209,female,white_non_hispanic
99210,male,white_non_hispanic
99211,female,white_non_hispanic
99212,female,white_non_hispanic
99213,male,hispanic
99214,male,hispanic
99215,female,other_non_hispanic
99216,female,white_non_hispanic
99217,female,white_non_hispanic
99218,male,black_non_hispanic
99219,male,black_non_hispanic
99220,female,other_non_hispanic
99221,male,white_non_hispanic
99222,male,white_non_hispanic
99223,female,hispanic
99224,male,white_non_hispanic
99225,female,white_non_hispanic
99226,female,white_non_hispanic
99227,male,white_non_hispanic
99228,female,black_non_hispanic
99229,female,other_non_hispanic
99230,female,white_non_hispanic
99231,female,black_non_hispanic
99232,male,white_non_hispanic
99233,female,black_non_hispanic
99234,female,other_non_hispanic
99235,female,white_non_hispanic
99236,female,white_non_hispanic
99237,male,white_non_hispanic
99238,female,hispanic
99239,male,white_non_hispanic
99240,female,white_non_hispanic
99241,female,other_non_hispanic
99242,male,white_non_hispanic
99243,male,black_non_hispanic
99244,female,hispanic
99245,female,other_non_hispanic
99246,female,white_non_hispanic
99247,male,white_non_hispanic
99248,female,white_non_hispanic
99249,male,white_non_hispanic
99250,female,black_non_hispanic
99251,female,other_non_hispanic
99252,male,hispanic
99253,male,hispanic
99254,male,white_non_hispanic
99255,male,hispanic
99256,female,white_non_hispanic
99257,male,white_non_hispanic
99258,male,hispanic
99259,male,white_non_hispanic
99260,female,white_non_hispanic
99261,male,other_non_hispanic
99262,female,white_non_hispanic
99263,male,hispanic
99264,male,white_non_hispanic
99265,female,white_non_hispanic
99266,female,white_non_hispanic
99267,female,white_non_hispanic
99268,male,hispanic
99269,female,white_non_hispanic
99270,male,white_non_hispanic
99271,male,black_non_hispanic
99272,male,white_non_hispanic
99273,male,other_non_hispanic
99274,female,white_non_hispanic
99275,male,black_non_hispanic
99276,female,hispanic
99277,male,black_non_hispanic
99278,female,white_non_hispanic
99279,female,hispanic
99280,male,white_non_hispanic
99281,male,hispanic
99282,male,black_non_hispanic
99283,male,black_non_hispanic
99284,male,white_non_hispanic
99285,female,hispanic
99286,male,white_non_hispanic
99287,female,white_non_hispanic
99288,female,black_non_hispanic
99289,female,white_non_hispanic
99290,male,white_non_hispanic
99291,male,hispanic
99292,male,white_non_hispanic
99293,female,other_non_hispanic
99294,female,white_non_hispanic
99295,female,white_non_hispanic
99296,female,white_non_hispanic
99297,male,white_non_hispanic
99298,male,white_non_hispanic
99299,male,white_non_hispanic
99300,female,white_non_hispanic
99301,female,white_non_hispanic
99302,female,hispanic
99303,male,white_non_hispanic
99304,male,white_non_hispanic
99305,male,hispanic
99306,male,black_non_hispanic
99307,female,white_non_hispanic
99308,male,white_non_hispanic
99309,female,black_non_hispanic
99310,male,white_non_hispanic
99311,male,black_non_hispanic
99312,female,white_non_hispanic
99313,female,white_non_hispanic
99314,male,white_non_hispanic
99315,male,hispanic
99316,male,white_non_hispanic
99317,male,white_non_hispanic
99318,male,white_non_hispanic
99319,female,white_non_hispanic
99320,female,other_non_hispanic
99321,male,other_non_hispanic
99322,female,hispanic
99323,male,white_non_hispanic
99324,female,white_non_hispanic
99325,female,white_non_hispanic
99326,female,white_non_hispanic
99327,female,white_non_hispanic
99328,male,white_non_hispanic
99329,female,white_non_hispanic
99330,male,white_non_hispanic
99331,male,hispanic
99332,female,white_non_hispanic
99333,female,black_non_hispanic
99334,male,white_non_hispanic
99335,male,hispanic
99336,male,other_non_hispanic
99337,female,white_non_hispanic
99338,male,white_non_hispanic
99339,male,white_non_hispanic
99340,female,white_non_hispanic
99341,female,white_non_hispanic
99342,female,other_non_hispanic
99343,female,white_non_hispanic
99344,male,hispanic
99345,female,hispanic
99346,male,white_non_hispanic
99347,male,white_non_hispanic
99348,male,white_non_hispanic
99349,male,other_non_hispanic
99350,female,black_non_hispanic
99351,female,white_non_hispanic
99352,female,white_non_hispanic
99353,male,white_non_hispanic
99354,male,white_non_hispanic
99355,male,black_non_hispanic
99356,female,hispanic
99357,male,white_non_hispanic
99358,female,other_non_hispanic
99359,male,white_non_hispanic
99360,male,hispanic
99361,female,white_non_hispanic
99362,male,white_non_hispanic
99363,female,white_non_hispanic
99364,male,white_non_hispanic
99365,male,white_non_hispanic
99366,male,hispanic
99367,male,hispanic
99368,female,hispanic
99369,male,hispanic
99370,male,hispanic
99371,female,hispanic
99372,female,white_non_hispanic
99373,male,white_non_hispanic
99374,female,black_non_hispanic
99375,male,white_non_hispanic
99376,female,white_non_hispanic
99377,female,white_non_hispanic
99378,female,white_non_hispanic
99379,male,black_non_hispanic
99380,female,hispanic
99381,male,other_non_hispanic
99382,male,white_non_hispanic
99383,female,hispanic
99384,female,black_non_hispanic
99385,female,hispanic
99386,male,white_non_hispanic
99387,male,white_non_hispanic
99388,male,other_non_hispanic
99389,female,white_non_hispanic
99390,male,white_non_hispanic
99391,male,black_non_hispanic
99392,male,white_non_hispanic
99393,male,hispanic
99394,male,white_non_hispanic
99395,female,white_non_hispanic
99396,female,white_non_hispanic
99397,female,white_non_hispanic
99398,male,hispanic
99399,female,hispanic
99400,male,hispanic
99401,male,white_non_hispanic
99402,female,hispanic
99403,male,white_non_hispanic
99404,male,black_non_hispanic
99405,male,other_non_hispanic
99406,male,white_non_hispanic
99407,male,white_non_hispanic
99408,male,white_non_hispanic
99409,male,white_non_hispanic
99410,female,white_non_hispanic
99411,female,white_non_hispanic
99412,male,black_non_hispanic
99413,female,hispanic
99414,male,black_non_hispanic
99415,female,white_non_hispanic
99416,female,white_non_hispanic
99417,male,white_non_hispanic
99418,female,white_non_hispanic
99419,female,white_non_hispanic
99420,female,white_non_hispanic
99421,male,white_non_hispanic
99422,female,white_non_hispanic
99423,female,white_non_hispanic
99424,male,white_non_hispanic
99425,female,white_non_hispanic
99426,female,white_non_hispanic
99427,male,white_non_hispanic
99428,male,other_non_hispanic
99429,female,white_non_hispanic
99430,female,white_non_hispanic
99431,male,white_non_hispanic
99432,male,white_non_hispanic
99433,female,hispanic
99434,male,white_non_hispanic
99435,female,hispanic
99436,male,hispanic
99437,female,hispanic
99438,male,white_non_hispanic
99439,female,hispanic
99440,male,white_non_hispanic
99441,female,white_non_hispanic
99442,female,hispanic
99443,female,black_non_hispanic
99444,male,hispanic
99445,female,white_non_hispanic
99446,male,white_non_hispanic
99447,female,white_non_hispanic
99448,female,white_non_hispanic
99449,male,white_non_hispanic
99450,female,other_non_hispanic
99451,male,white_non_hispanic
99452,female,other_non_hispanic
99453,female,black_non_hispanic
99454,female,white_non_hispanic
99455,male,other_non_hispanic
99456,male,white_non_hispanic
99457,male,white_non_hispanic
99458,male,hispanic
99459,female,white_non_hispanic
99460,female,white_non_hispanic
99461,male,white_non_hispanic
99462,female,black_non_hispanic
99463,female,white_non_hispanic
99464,male,hispanic
99465,male,other_non_hispanic
99466,male,hispanic
99467,male,black_non_hispanic
99468,female,white_non_hispanic
99469,female,other_non_hispanic
99470,female,white_non_hispanic
99471,female,other_non_hispanic
99472,female,black_non_hispanic
99473,female,white_non_hispanic
99474,female,white_non_hispanic
99475,male,white_non_hispanic
99476,male,white_non_hispanic
99477,female,white_non_hispanic
99478,male,white_non_hispanic
99479,female,hispanic
99480,male,white_non_hispanic
99481,female,white_non_hispanic
99482,male,white_non_hispanic
99483,male,hispanic
99484,female,hispanic
99485,male,black_non_hispanic
99486,male,white_non_hispanic
99487,male,white_non_hispanic
99488,female,white_non_hispanic
99489,male,white_non_hispanic
99490,male,white_non_hispanic
99491,female,hispanic
99492,female,white_non_hispanic
99493,female,white_non_hispanic
99494,male,other_non_hispanic
99495,male,white_non_hispanic
99496,male,white_non_hispanic
99497,male,black_non_hispanic
